Version	ID	Parent	AbInit	AED	Coverage	Integrity	Unique
p12a	maker-PdomSCFr1.1-0022-augustus-gene-1.218-mRNA-1	maker-PdomSCFr1.1-0022-augustus-gene-1.218	augustus	0.43	1	0.72	no
p12a	maker-PdomSCFr1.1-0022-augustus-gene-1.222-mRNA-1	maker-PdomSCFr1.1-0022-augustus-gene-1.222	augustus	0.94	0.54	0.16	yes
p12a	maker-PdomSCFr1.1-0022-augustus-gene-1.225-mRNA-1	maker-PdomSCFr1.1-0022-augustus-gene-1.225	augustus	0.10	1	1	no
p12a	maker-PdomSCFr1.1-0022-augustus-gene-1.227-mRNA-1	maker-PdomSCFr1.1-0022-augustus-gene-1.227	augustus	0.16	1	1	no
p12a	maker-PdomSCFr1.1-0022-augustus-gene-1.229-mRNA-1	maker-PdomSCFr1.1-0022-augustus-gene-1.229	augustus	0.11	1	0.55	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.301-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.301	snap	0.60	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.306-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.306	snap	0.51	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.307-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.307	snap	0.72	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.308-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.308	snap	0.84	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.310-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.310	snap	0.11	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.313-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.313	snap	0.60	0.91	0.27	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.314-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.314	snap	0.99	0.86	0.26	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.328-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.328	snap	0.48	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.331-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.331	snap	0.21	0.96	0.53	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.332-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.332	snap	0.05	1	0.99	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.333-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.333	snap	0.11	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.336-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.336	snap	0.02	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.338-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.338	snap	0.02	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.339-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.339	snap	0.73	1	0.3	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.340-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.340	snap	0.08	1	0.95	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.343-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.343	snap	0.10	1	0.99	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.344-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.344	snap	0.56	0	0	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.348-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.348	snap	0.79	0.04	0.01	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.350-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.350	snap	0.70	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.352-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.352	snap	0.45	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.353-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.353	snap	0.91	0.18	0.05	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.354-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.354	snap	0.20	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.355-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.355	snap	0.57	0.57	0.17	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.356-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.356	snap	0.78	0.2	0.06	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.358-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.358	snap	0.08	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.360-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.360	snap	0.15	0.51	0.53	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.363-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.363	snap	0.48	0.13	0.04	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.364-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.364	snap	0.16	0.98	0.88	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.371-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.371	snap	0.17	0.69	0.21	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.372-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.372	snap	0.10	1	0.95	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.373-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.373	snap	0.09	1	0.9	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.382-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.382	snap	0.06	1	0.95	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.383-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.383	snap	0.14	1	0.5	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.386-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.386	snap	0.47	0.94	0.68	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.387-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.387	snap	0.14	1	0.85	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.388-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.388	snap	0.19	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.391-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.391	snap	0.00	1	0.97	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.393-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.393	snap	0.05	1	0.95	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.401-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.401	snap	0.42	1	0.3	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.403-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.403	snap	0.36	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.406-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.406	snap	0.42	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.407-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.407	snap	0.53	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.408-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.408	snap	0.63	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-0.410-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-0.410	snap	0.02	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.237-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.237	snap	0.02	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.238-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.238	snap	0.12	1	0.9	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.239-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.239	snap	0.01	1	0.75	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.240-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.240	snap	0.00	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.241-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.241	snap	0.00	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.244-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.244	snap	0.08	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.249-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.249	snap	0.10	1	0.95	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.251-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.251	snap	0.00	1	0.98	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.260-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.260	snap	0.33	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.266-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.266	snap	0.45	0.13	0.04	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.269-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.269	snap	0.85	0.26	0.08	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.270-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.270	snap	0.05	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.271-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.271	snap	0.05	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.272-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.272	snap	0.92	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.273-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.273	snap	0.82	0	0	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.274-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.274	snap	0.20	0.94	0.71	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.275-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.275	snap	0.31	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.278-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.278	snap	0.27	0.95	0.79	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.279-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.279	snap	0.04	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.282-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.282	snap	0.16	1	0.8	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.286-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.286	snap	0.14	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.294-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.294	snap	0.14	1	0.78	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.296-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.296	snap	0.16	0.45	0.81	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.299-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.299	snap	0.05	1	0.9	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.307-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.307	snap	0.35	0.11	0.03	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.308-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.308	snap	0.64	0.5	0.15	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.309-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.309	snap	0.01	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.310-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.310	snap	0.58	0.05	0.02	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.317-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.317	snap	0.74	1	0.3	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.319-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.319	snap	0.64	0.13	0.04	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.321-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.321	snap	0.24	0.67	0.2	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.330-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.330	snap	0.03	1	0.96	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.331-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.331	snap	0.01	1	0.97	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.333-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.333	snap	0.22	0	0	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.336-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.336	snap	0.07	1	1	no
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.341-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.341	snap	0.75	1	0.32	yes
p12a	maker-PdomSCFr1.1-0022-snap-gene-1.343-mRNA-1	maker-PdomSCFr1.1-0022-snap-gene-1.343	snap	0.03	1	1	no
p12a	maker-PdomSCFr1.1-0023-augustus-gene-0.114-mRNA-1	maker-PdomSCFr1.1-0023-augustus-gene-0.114	augustus	0.15	1	0.89	no
p12a	maker-PdomSCFr1.1-0023-augustus-gene-0.118-mRNA-1	maker-PdomSCFr1.1-0023-augustus-gene-0.118	augustus	0.04	1	0.95	no
p12a	maker-PdomSCFr1.1-0023-augustus-gene-0.123-mRNA-1	maker-PdomSCFr1.1-0023-augustus-gene-0.123	augustus	0.57	0.56	0.17	yes
p12a	maker-PdomSCFr1.1-0023-augustus-gene-0.124-mRNA-1	maker-PdomSCFr1.1-0023-augustus-gene-0.124	augustus	0.17	0.99	0.83	no
p12a	maker-PdomSCFr1.1-0023-augustus-gene-0.131-mRNA-1	maker-PdomSCFr1.1-0023-augustus-gene-0.131	augustus	0.08	0.98	0.81	no
p12a	maker-PdomSCFr1.1-0023-augustus-gene-0.140-mRNA-1	maker-PdomSCFr1.1-0023-augustus-gene-0.140	augustus	0.25	0.99	0.91	no
p12a	maker-PdomSCFr1.1-0023-augustus-gene-0.143-mRNA-1	maker-PdomSCFr1.1-0023-augustus-gene-0.143	augustus	0.10	1	0.95	no
p12a	maker-PdomSCFr1.1-0023-augustus-gene-1.363-mRNA-1	maker-PdomSCFr1.1-0023-augustus-gene-1.363	augustus	0.60	0	0	yes
p12a	maker-PdomSCFr1.1-0023-augustus-gene-1.368-mRNA-1	maker-PdomSCFr1.1-0023-augustus-gene-1.368	augustus	0.03	0.12	0.04	no
p12a	maker-PdomSCFr1.1-0023-augustus-gene-1.373-mRNA-1	maker-PdomSCFr1.1-0023-augustus-gene-1.373	augustus	0.10	1	0.96	no
p12a	maker-PdomSCFr1.1-0023-augustus-gene-1.378-mRNA-1	maker-PdomSCFr1.1-0023-augustus-gene-1.378	augustus	0.51	0	0	yes
p12a	maker-PdomSCFr1.1-0023-augustus-gene-1.388-mRNA-1	maker-PdomSCFr1.1-0023-augustus-gene-1.388	augustus	0.12	1	0.95	no
p12a	maker-PdomSCFr1.1-0023-snap-gene-0.359-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-0.359	snap	0.79	1	0.3	no
p12a	maker-PdomSCFr1.1-0023-snap-gene-0.360-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-0.360	snap	0.76	0.35	0.11	yes
p12a	maker-PdomSCFr1.1-0023-snap-gene-0.362-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-0.362	snap	0.13	0.91	0.52	no
p12a	maker-PdomSCFr1.1-0023-snap-gene-0.366-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-0.366	snap	0.42	0.87	0.31	no
p12a	maker-PdomSCFr1.1-0023-snap-gene-0.370-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-0.370	snap	0.79	0	0	yes
p12a	maker-PdomSCFr1.1-0023-snap-gene-0.393-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-0.393	snap	0.24	0	0	yes
p12a	maker-PdomSCFr1.1-0023-snap-gene-0.397-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-0.397	snap	0.07	0.98	0.83	no
p12a	maker-PdomSCFr1.1-0023-snap-gene-0.401-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-0.401	snap	0.36	1	1	no
p12a	maker-PdomSCFr1.1-0023-snap-gene-0.402-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-0.402	snap	0.69	0.53	0.16	no
p12a	maker-PdomSCFr1.1-0023-snap-gene-1.469-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-1.469	snap	0.11	0	0	yes
p12a	maker-PdomSCFr1.1-0023-snap-gene-1.474-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-1.474	snap	0.53	0.36	0.11	yes
p12a	maker-PdomSCFr1.1-0023-snap-gene-1.486-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-1.486	snap	0.20	0.6	0.58	no
p12a	maker-PdomSCFr1.1-0023-snap-gene-1.491-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-1.491	snap	0.53	0.32	0.1	yes
p12a	maker-PdomSCFr1.1-0023-snap-gene-1.493-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-1.493	snap	0.27	0	0	yes
p12a	maker-PdomSCFr1.1-0023-snap-gene-1.494-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-1.494	snap	0.41	0	0	yes
p12a	maker-PdomSCFr1.1-0023-snap-gene-1.507-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-1.507	snap	0.83	0.11	0.03	no
p12a	maker-PdomSCFr1.1-0023-snap-gene-1.515-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-1.515	snap	0.22	0.98	0.79	no
p12a	maker-PdomSCFr1.1-0023-snap-gene-1.527-mRNA-1	maker-PdomSCFr1.1-0023-snap-gene-1.527	snap	0.71	0	0	yes
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.1009-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.1009	augustus	0.18	1	0.84	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.1011-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.1011	augustus	0.15	1	0.89	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.1015-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.1015	augustus	0.24	0.68	0.55	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.1017-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.1017	augustus	0.05	1	0.91	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.1024-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.1024	augustus	0.48	0.8	0.24	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.950-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.950	augustus	0.11	1	0.95	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.954-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.954	augustus	0.35	1	0.99	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.960-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.960	augustus	0.11	1	0.98	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.962-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.962	augustus	0.03	0.54	0.51	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.969-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.969	augustus	0.01	1	1	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.971-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.971	augustus	0.18	1	1	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.974-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.974	augustus	0.01	1	0.95	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.980-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.980	augustus	0.10	1	0.96	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.984-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.984	augustus	0.67	1	0.3	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.985-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.985	augustus	0.38	0.97	0.94	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.987-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.987	augustus	0.39	1	0.94	yes
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.988-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.988	augustus	0.17	0.91	0.8	no
p12a	maker-PdomSCFr1.1-0024-augustus-gene-0.989-mRNA-1	maker-PdomSCFr1.1-0024-augustus-gene-0.989	augustus	0.34	1	0.85	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.617-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.617	snap	0.17	0.9	0.27	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.623-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.623	snap	0.16	1	0.84	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.625-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.625	snap	0.00	1	1	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.626-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.626	snap	0.49	0	0	yes
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.627-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.627	snap	0.70	0	0	yes
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.631-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.631	snap	0.00	1	1	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.632-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.632	snap	0.03	1	0.96	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.633-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.633	snap	0.01	1	1	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.638-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.638	snap	0.03	1	0.94	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.640-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.640	snap	0.07	1	1	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.644-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.644	snap	0.66	0.99	0.3	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.645-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.645	snap	0.48	1	0.3	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.648-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.648	snap	0.09	1	1	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.649-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.649	snap	0.37	0	0	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.651-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.651	snap	0.08	1	1	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.654-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.654	snap	0.31	0	0	yes
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.655-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.655	snap	0.25	0	0	yes
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.656-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.656	snap	0.70	0	0	yes
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.660-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.660	snap	0.48	0.76	0.23	yes
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.661-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.661	snap	1.00	0.13	0.04	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.662-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.662	snap	0.52	0.73	0.22	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.663-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.663	snap	0.81	0.79	0.24	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.674-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.674	snap	0.05	1	0.87	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.677-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.677	snap	0.45	1	0.3	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.687-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.687	snap	0.19	1	0.89	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.693-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.693	snap	0.04	0.97	0.64	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.694-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.694	snap	0.18	0.99	0.45	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.696-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.696	snap	0.22	1	0.86	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.697-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.697	snap	0.07	0.59	0.41	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.705-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.705	snap	0.49	0.94	0.33	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.706-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.706	snap	0.09	1	0.9	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.707-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.707	snap	0.65	1	0.3	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.720-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.720	snap	0.54	0	0	yes
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.723-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.723	snap	0.94	0	0	yes
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.726-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.726	snap	0.28	0.99	0.94	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.727-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.727	snap	0.37	0	0	yes
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.728-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.728	snap	0.37	0	0	no
p12a	maker-PdomSCFr1.1-0024-snap-gene-0.730-mRNA-1	maker-PdomSCFr1.1-0024-snap-gene-0.730	snap	0.31	1	0.98	no
